Analysis weight,Current age,4-level race variable,Ever had sexual intercourse,At at first sex,Lifetime number of sexual partners
1.9801,15,White,No,.,.
2.1626,15,Black,Yes,14,1
2.2721,15,White,No,.,.
1.9801,15,White,No,.,.
1.1462,15,White,Yes,14,2
0.9071,15,Hispanic,Yes,13,2
0.9657,15,Black,Yes,11,4
1.8321,15,White,No,.,.
1.2973,15,Other,No,.,.
1.2973,15,White,No,.,.
2.0245,15,White,No,.,.
1.3259,15,White,No,.,.
0.8805,15,Hispanic,No,.,.
1.8254,15,White,No,.,.
2.0245,15,White,No,.,.
2.0245,15,White,No,.,.
2.0245,15,White,Yes,13,2
0.8932,15,White,No,.,.
1.0803,15,White,No,.,.
0.8932,15,White,No,.,.
1.1235,15,White,Yes,15,1
0.5932,15,.,Yes,14,1
1.0436,15,Black,No,.,.
1.3792,15,White,No,.,.
0.8705,15,White,Yes,15,1
0.6583,15,Hispanic,No,.,.
0.9529,15,Black,No,.,.
0.5389,15,Black,No,.,.
1.15,15,Other,No,.,.
1.1343,15,White,No,.,.
1.1343,15,White,No,.,.
1.9801,15,White,No,.,.
1.1343,15,White,No,.,.
0.4413,15,Black,No,.,.
0.4413,15,Black,No,.,.
0.4413,15,Black,Yes,15,1
2.3574,15,White,No,.,.
1.339,15,White,Yes,14,4
1.3599,15,Other,No,.,.
1.339,15,White,No,.,.
2.042,15,White,Yes,14,6
1.9801,15,White,Yes,14,2
0.5244,15,Hispanic,No,.,.
1.2162,15,White,Yes,15,1
1.8324,15,White,No,.,.
0.4388,15,Hispanic,Yes,13,1
0.5244,15,Hispanic,No,.,.
1.2162,15,White,No,.,.
1.8324,15,White,No,.,.
1.2162,15,White,No,.,.
1.2162,15,White,No,.,.
0.3078,15,Hispanic,No,.,.
1.2162,15,White,No,.,.
0.5512,15,Black,No,.,.
0.5244,15,Hispanic,Yes,14,2
0.5244,15,Hispanic,No,.,.
0.8087,15,Other,Yes,14,3
0.8087,15,Black,Yes,13,3
1.6723,15,White,No,.,.
0.8087,15,Black,No,.,.
1.6751,15,White,Yes,13,4
2.0152,15,.,No,.,.
1.0004,15,White,No,.,.
1.5593,15,Hispanic,No,.,.
1.6751,15,Other,No,.,.
1.9804,15,White,No,.,.
1.9804,15,White,No,.,.
1.9804,15,White,Yes,15,1
1.9804,15,White,Yes,14,1
1.2821,15,Hispanic,No,.,.
1.2762,15,White,No,.,.
1.235,15,White,Yes,12,4
1.2026,15,Black,Yes,15,1
0.7069,15,Hispanic,Yes,13,4
0.3136,15,Hispanic,No,.,.
0.3547,15,Hispanic,No,.,.
0.3547,15,Hispanic,No,.,.
1.4012,15,White,Yes,15,1
0.3547,15,Hispanic,No,.,.
0.9305,15,Hispanic,No,.,.
0.3547,15,Hispanic,No,.,.
0.3547,15,Hispanic,No,.,.
1.1455,15,White,Yes,15,1
1.9323,15,White,No,.,.
1.3589,15,Black,No,.,.
1.4012,15,White,No,.,.
1.5486,15,White,No,.,.
1.5486,15,White,No,.,.
1.5486,15,White,No,.,.
0.3245,15,Hispanic,No,.,.
0.3245,15,Hispanic,No,.,.
1.0283,15,Hispanic,No,.,.
1.5486,15,White,No,.,.
1.9323,15,White,Yes,13,6
1.9323,15,White,No,.,.
0.8024,15,Hispanic,No,.,.
1.5053,15,White,.,.,.
0.9996,15,Hispanic,Yes,13,3
1.6452,15,White,No,.,.
0.5078,15,White,Yes,14,2
0.536,15,Hispanic,Yes,13,2
1.6257,15,White,No,.,.
0.9118,15,Black,No,.,.
1.6257,15,White,No,.,.
0.5818,15,Black,No,.,.
2.697,15,Other,.,.,.
1.7664,15,Hispanic,No,.,.
4.0352,15,Black,Yes,14,2
1.2435,15,Other,No,.,.
1.1007,15,White,No,.,.
1.055,15,Other,Yes,15,1
1.0387,15,White,No,.,.
0.4333,15,Black,No,.,.
1.8133,15,White,No,.,.
0.7581,15,Black,Yes,14,5
1.1133,15,Hispanic,Yes,15,1
1.6765,15,White,No,.,.
0.318,15,Black,No,.,.
0.228,15,Other,No,.,.
0.8002,15,White,No,.,.
0.8002,15,White,No,.,.
1.8133,15,White,No,.,.
1.9726,15,White,No,.,.
0.6333,15,Hispanic,No,.,.
1.9726,15,White,No,.,.
0.6333,15,Hispanic,No,.,.
1.9323,15,White,Yes,15,1
1.0883,15,Hispanic,No,.,.
1.2033,15,White,No,.,.
1.2033,15,White,No,.,.
1.2033,15,White,No,.,.
1.9323,15,White,Yes,15,1
1.2832,15,Hispanic,Yes,14,1
1.2832,15,Hispanic,No,.,.
1.6602,15,White,Yes,15,1
1.6833,15,Other,Yes,13,1
1.6602,15,Other,Yes,11,.
1.6386,15,White,Yes,15,1
1.0883,15,Hispanic,No,.,.
1.0879,15,White,No,.,.
1.0879,15,White,No,.,.
1.0879,15,White,Yes,15,1
1.0879,15,White,No,.,.
2.0139,15,White,Yes,14,1
1.7847,15,Black,No,.,.
0.8696,15,White,No,.,.
0.8696,15,White,Yes,15,1
0.8696,15,White,No,.,.
0.626,15,White,Yes,15,1
0.2157,15,Other,Yes,15,1
1.0405,15,White,Yes,15,6
0.1887,15,Other,No,.,.
0.3643,15,White,No,.,.
0.5521,15,White,No,.,.
0.7902,15,Hispanic,Yes,13,6
1.3444,15,Black,No,.,.
3.3038,15,White,Yes,14,6
0.269,15,White,Yes,14,1
0.9849,15,Hispanic,No,.,.
0.9849,15,Hispanic,No,.,.
2.6572,15,White,No,.,.
0.2463,15,Hispanic,No,.,.
0.4191,15,Black,Yes,13,6
0.2463,15,Hispanic,No,.,.
0.2463,15,Hispanic,No,.,.
1.3032,15,White,No,.,.
1.3032,15,White,Yes,14,1
1.3032,15,White,No,.,.
0.8559,15,White,.,.,.
1.3032,15,White,Yes,13,2
3.8321,15,White,No,.,.
0.9423,15,White,Yes,15,6
3.8321,15,White,No,.,.
4.5409,15,White,Yes,13,3
3.9336,15,White,No,.,.
3.8321,15,White,No,.,.
1.5834,15,White,No,.,.
0.7129,15,Black,No,.,.
0.8593,15,White,Yes,15,1
1.8704,15,White,No,.,.
3.0903,15,White,No,.,.
0.5894,15,White,No,.,.
1.4972,15,White,No,.,.
1.1881,15,White,.,.,.
1.3844,15,Hispanic,No,.,.
0.6421,15,Hispanic,No,.,.
0.6421,15,Hispanic,No,.,.
0.8241,15,Black,Yes,11,3
0.6421,15,Hispanic,No,.,.
0.7192,15,White,No,.,.
0.3678,15,Hispanic,No,.,.
0.3678,15,Hispanic,No,.,.
0.3678,15,Hispanic,No,.,.
0.2249,15,White,No,.,.
1.0887,15,White,No,.,.
0.4386,15,Black,Yes,14,3
0.3888,15,Other,No,.,.
0.3828,15,White,Yes,14,1
1.217,15,Black,Yes,14,1
0.0931,15,Other,Yes,14,1
0.2761,15,Other,No,.,.
0.2895,15,Other,No,.,.
2.5041,15,Other,Yes,14,1
2.2166,15,White,No,.,.
1.3149,15,Hispanic,No,.,.
0.6603,15,Other,Yes,12,2
1.9323,15,White,Yes,13,2
1.3149,15,Hispanic,No,.,.
1.9323,15,White,No,.,.
1.9323,15,White,.,.,.
0.3655,15,Other,No,.,.
1.8875,15,White,Yes,15,1
1.9801,15,White,No,.,.
2.2721,15,White,No,.,.
1.4351,15,Hispanic,Yes,14,2
0.8317,15,Hispanic,Yes,14,6
1.2524,15,White,No,.,.
0.8429,15,White,No,.,.
0.8429,15,White,Yes,12,3
1.1462,15,White,No,.,.
1.0864,15,White,No,.,.
2.0245,15,White,Yes,13,2
1.8321,15,White,No,.,.
2.2158,15,White,No,.,.
1.5097,15,White,No,.,.
1.3917,15,Hispanic,No,.,.
1.7584,15,White,No,.,.
1.3259,15,White,Yes,15,1
1.8133,15,White,Yes,15,1
1.5097,15,White,Yes,15,1
1.8133,15,White,Yes,14,1
1.8254,15,White,No,.,.
1.5097,15,White,No,.,.
2.0245,15,White,No,.,.
0.8932,15,White,No,.,.
2.0003,15,White,.,15,.
0.8932,15,White,No,.,.
2.0003,15,White,No,.,.
0.8932,15,White,No,.,.
1.2205,15,Black,Yes,14,1
0.8932,15,White,No,.,.
1.0803,15,White,No,.,.
0.8932,15,White,.,.,.
1.0803,15,White,Yes,14,5
0.6501,15,Black,Yes,14,2
0.8932,15,White,No,.,.
0.6501,15,Black,Yes,15,1
0.6501,15,Black,No,.,.
1.1235,15,White,No,.,.
0.9238,15,White,Yes,15,3
0.6501,15,Black,No,.,.
0.8932,15,White,No,.,.
0.9238,15,White,No,.,.
0.9238,15,White,No,.,.
0.9238,15,White,No,.,.
2.5387,15,Black,No,.,.
2.2158,15,White,Yes,13,3
1.62,15,Black,Yes,13,3
1.62,15,Black,Yes,15,1
1.414,15,White,No,.,.
0.2975,15,Other,No,.,.
0.8826,15,Other,No,.,.
0.5781,15,Hispanic,No,.,.
0.5781,15,Hispanic,Yes,14,1
0.2975,15,Other,No,.,.
0.8317,15,White,No,.,.
0.978,15,White,Yes,15,2
0.8317,15,White,No,.,.
0.8451,15,White,Yes,14,6
0.8451,15,White,Yes,14,4
2.0076,15,Other,No,.,.
0.9529,15,Black,No,.,.
0.3722,15,Hispanic,Yes,14,1
1.1343,15,White,No,.,.
0.5389,15,Black,Yes,14,1
1.1343,15,White,No,.,.
0.5389,15,Black,No,.,.
1.1343,15,White,No,.,.
1.9801,15,White,No,.,.
1.15,15,Other,No,.,.
1.9801,15,White,No,.,.
0.5389,15,Black,Yes,13,2
1.9801,15,White,No,.,.
0.4413,15,Black,Yes,14,2
0.4413,15,Black,Yes,15,1
0.2594,15,Hispanic,No,.,.
0.4413,15,Black,No,.,.
0.4413,15,Black,Yes,13,1
0.4413,15,Black,No,.,.
2.3574,15,White,No,.,.
2.3574,15,White,Yes,13,2
2.3574,15,White,Yes,14,1
1.339,15,White,No,.,.
1.339,15,White,No,.,.
1.9801,15,White,Yes,15,1
1.9801,15,White,No,.,.
2.3498,15,White,No,.,.
2.3498,15,White,No,.,.
2.3825,15,Other,No,.,.
1.5604,15,Hispanic,Yes,14,1
2.9528,15,Black,No,.,.
0.7897,15,White,No,.,.
1.8324,15,White,No,.,.
0.7897,15,White,No,.,.
1.2162,15,White,No,.,.
1.2162,15,White,No,.,.
0.5244,15,Hispanic,Yes,13,2
0.7465,15,Black,No,.,.
0.7465,15,Black,No,.,.
1.2162,15,White,No,.,.
0.9625,15,Hispanic,Yes,15,1
1.8324,15,White,No,.,.
1.2162,15,White,No,.,.
0.32,15,Black,Yes,14,2
1.2162,15,White,Yes,15,1
0.5237,15,Black,No,.,.
0.5237,15,Black,No,.,.
0.7897,15,White,No,.,.
1.9323,15,White,Yes,13,4
1.9323,15,White,Yes,15,1
0.7897,15,White,No,.,.
3.2933,15,White,.,.,.
0.5244,15,Hispanic,Yes,14,1
1.6361,15,White,No,.,.
0.5587,15,Hispanic,No,.,.
1.6361,15,White,Yes,14,1
1.6723,15,White,No,.,.
1.6723,15,White,No,.,.
1.6751,15,White,No,.,.
0.8087,15,Black,No,.,.
1.6723,15,White,No,.,.
1.6723,15,White,No,.,.
1.6723,15,White,No,.,.
0.8087,15,Black,No,.,.
1.6751,15,White,No,.,.
0.8087,15,Black,Yes,15,1
2.0432,15,Other,Yes,14,2
1.1385,15,Other,Yes,14,4
1.0004,15,White,No,.,.
1.0004,15,White,No,.,.
1.0004,15,White,No,.,.
1.0004,15,White,Yes,15,1
1.0004,15,White,No,.,.
1.0004,15,White,No,.,.
1.0004,15,White,No,.,.
1.5593,15,Hispanic,No,.,.
0.8934,15,Black,No,.,.
1.5593,15,Hispanic,No,.,.
2.3482,15,White,No,.,.
1.6751,15,White,No,.,.
1.7013,15,Other,Yes,14,3
0.8934,15,Black,No,.,.
1.8679,15,Hispanic,No,.,.
0.5773,15,Other,No,.,.
1.8679,15,Hispanic,No,.,.
1.2821,15,Hispanic,No,.,.
1.9804,15,White,No,.,.
1.9307,15,White,No,.,.
0.5773,15,Other,Yes,14,1
1.9307,15,White,Yes,14,3
1.9804,15,White,No,.,.
1.2762,15,White,No,.,.
1.2762,15,White,No,.,.
1.2762,15,White,No,.,.
1.235,15,White,No,.,.
1.235,15,White,Yes,14,1
0.7069,15,Hispanic,No,.,.
0.7069,15,Hispanic,No,.,.
0.7069,15,Hispanic,Yes,14,3
0.7069,15,Hispanic,Yes,15,1
1.1385,15,White,Yes,11,6
0.7069,15,Hispanic,No,.,.
1.3589,15,Black,No,.,.
0.454,15,Black,No,.,.
0.3547,15,Hispanic,Yes,14,1
0.5341,15,White,No,.,.
0.3547,15,Hispanic,Yes,11,3
1.1455,15,White,Yes,15,1
0.3547,15,Hispanic,No,.,.
0.3547,15,Hispanic,Yes,14,2
1.4012,15,White,Yes,11,5
1.1455,15,White,Yes,15,1
1.1455,15,White,Yes,13,2
0.9305,15,Hispanic,Yes,14,2
1.1455,15,White,Yes,15,1
1.4012,15,White,No,.,.
1.9323,15,White,Yes,15,2
1.9868,15,White,No,.,.
0.9305,15,Hispanic,No,.,.
1.9868,15,White,Yes,15,1
1.9323,15,White,Yes,12,4
1.9868,15,White,No,.,.
1.4012,15,White,No,.,.
1.5486,15,White,No,.,.
0.3245,15,Hispanic,Yes,14,2
1.5486,15,White,No,.,.
0.5292,15,Other,No,.,.
0.3245,15,Hispanic,No,.,.
1.5486,15,White,No,.,.
0.4019,15,Hispanic,Yes,14,2
1.9323,15,White,No,.,.
1.9592,15,Other,Yes,15,2
0.8024,15,Hispanic,.,.,.
0.9996,15,Hispanic,No,.,.
1.6452,15,White,No,.,.
1.6452,15,White,No,.,.
1.6452,15,White,No,.,.
0.567,15,Other,No,.,.
1.763,15,White,No,.,.
0.4019,15,Hispanic,No,.,.
1.763,15,White,No,.,.
0.536,15,Hispanic,No,.,.
1.763,15,White,Yes,13,2
0.536,15,Hispanic,Yes,13,4
1.763,15,White,Yes,13,2
0.4333,15,Other,No,.,.
0.3836,15,Other,No,.,.
1.2862,15,Black,No,.,.
3.0051,15,Black,No,.,.
1.2435,15,Black,Yes,14,1
1.8106,15,Other,No,.,.
0.5818,15,Black,Yes,14,1
1.1007,15,White,Yes,13,1
0.4595,15,Other,Yes,13,2
1.3446,15,White,No,.,.
1.3446,15,White,Yes,15,1
0.7309,15,Hispanic,No,.,.
1.0387,15,White,No,.,.
1.7225,15,White,No,.,.
1.7225,15,White,No,.,.
1.7225,15,White,Yes,14,1
0.4333,15,Black,No,.,.
0.5158,15,Other,Yes,14,3
1.8286,15,White,Yes,.,1
0.2547,15,Hispanic,Yes,14,1
2.2158,15,.,Yes,14,2
0.6617,15,White,No,.,.
1.8133,15,White,No,.,.
0.7581,15,Black,Yes,15,1
0.318,15,Black,Yes,15,1
1.4351,15,Hispanic,No,.,.
0.6617,15,White,No,.,.
0.9168,15,Other,No,.,.
0.8002,15,White,No,.,.
0.8002,15,White,Yes,15,1
1.9726,15,White,No,.,.
1.9726,15,White,No,.,.
0.318,15,Black,Yes,14,1
0.8002,15,White,Yes,14,1
0.6333,15,Hispanic,No,.,.
1.0598,15,Hispanic,No,.,.
1.9726,15,White,No,.,.
0.6333,15,Hispanic,No,.,.
1.9592,15,Other,Yes,14,6
1.6389,15,White,Yes,15,1
1.6389,15,White,No,.,.
1.2033,15,White,No,.,.
1.2033,15,White,No,.,.
1.1544,15,Other,Yes,14,2
1.2033,15,White,No,.,.
1.2033,15,White,No,.,.
1.6714,15,Hispanic,No,.,.
1.2033,15,White,Yes,15,1
1.2033,15,White,No,.,.
1.2832,15,Hispanic,No,.,.
1.2832,15,Hispanic,No,.,.
1.5975,15,Hispanic,Yes,15,1
0.5158,15,Other,No,.,.
1.9323,15,White,Yes,14,1
2.8434,15,Black,No,.,.
2.1452,15,White,No,.,.
2.3127,15,Black,Yes,15,2
1.6602,15,White,No,.,.
1.6833,15,Other,No,.,.
1.6602,15,White,Yes,11,3
1.4351,15,Hispanic,No,.,.
0.4019,15,Hispanic,No,.,.
1.1024,15,Hispanic,No,.,.
1.6602,15,White,No,.,.
1.0879,15,White,Yes,13,1
1.0879,15,White,No,.,.
1.1385,15,White,Yes,14,6
1.0879,15,White,No,.,.
1.0879,15,White,No,.,.
2.0139,15,White,No,.,.
0.8945,15,White,No,.,.
1.8026,15,White,No,.,.
1.8026,15,White,No,.,.
1.8026,15,White,No,.,.
1.8026,15,White,Yes,14,1
1.3024,15,White,No,.,.
1.5798,15,White,No,.,.
1.7847,15,Black,No,.,.
1.3024,15,White,No,.,.
1.3024,15,White,No,.,.
1.5798,15,.,.,.,.
1.5798,15,White,Yes,15,1
0.8696,15,White,Yes,13,2
0.8696,15,White,Yes,15,1
1.1662,15,White,No,.,.
0.8832,15,Other,Yes,15,2
0.8696,15,White,Yes,14,4
0.8696,15,White,No,.,.
0.8696,15,White,Yes,15,5
0.8696,15,White,No,.,.
1.1544,15,Other,No,.,.
0.626,15,White,No,.,.
0.626,15,White,No,.,.
1.0405,15,White,Yes,15,1
1.339,15,White,Yes,15,1
1.0405,15,White,No,.,.
0.7902,15,Hispanic,No,.,.
0.3643,15,White,No,.,.
1.3444,15,Other,No,.,.
0.3643,15,White,No,.,.
0.3643,15,White,No,.,.
0.5521,15,White,No,.,.
0.3643,15,Other,No,.,.
0.3643,15,White,No,.,.
0.3643,15,White,No,.,.
0.5521,15,White,No,.,.
0.5521,15,White,No,.,.
0.7902,15,Hispanic,No,.,.
0.5521,15,White,No,.,.
3.0659,15,White,No,.,.
1.1662,15,White,No,.,.
3.3038,15,White,No,.,.
0.4925,15,.,Yes,12,1
0.9849,15,Hispanic,No,.,.
0.9849,15,Hispanic,No,.,.
0.2129,15,Hispanic,No,.,.
1.4259,15,Black,Yes,11,3
1.4351,15,Hispanic,No,.,.
1.2445,15,White,No,.,.
1.4259,15,Black,No,.,.
0.9849,15,Hispanic,Yes,11,1
1.8133,15,White,Yes,15,6
0.2463,15,Hispanic,No,.,.
0.2463,15,Hispanic,Yes,14,1
0.2463,15,Hispanic,No,.,.
1.3589,15,Black,Yes,14,6
2.6572,15,White,No,.,.
0.4191,15,Black,Yes,11,6
0.2463,15,Hispanic,Yes,15,3
0.2463,15,Hispanic,No,.,.
0.2463,15,Hispanic,Yes,15,1
1.3032,15,White,No,.,.
1.3032,15,White,Yes,14,5
1.3032,15,White,No,.,.
0.7129,15,Black,Yes,15,1
0.9669,15,Black,No,.,.
0.8559,15,White,No,.,.
0.8559,15,White,Yes,13,3
3.8321,15,White,No,.,.
1.3032,15,White,No,.,.
0.4925,15,Hispanic,Yes,14,6
1.3032,15,White,No,.,.
3.8321,15,White,No,.,.
3.8321,15,White,No,.,.
0.7457,15,Hispanic,Yes,12,6
0.7744,15,Hispanic,No,.,.
0.7129,15,Black,Yes,15,2
1.2445,15,White,Yes,13,3
4.5409,15,White,Yes,12,3
0.9849,15,Hispanic,No,.,.
1.2445,15,White,No,.,.
4.5409,15,White,No,.,.
0.9708,15,Other,Yes,14,1
0.7129,15,Black,No,.,.
1.5834,15,White,No,.,.
3.9336,15,White,No,.,.
0.8593,15,White,Yes,13,5
0.8593,15,White,Yes,13,3
0.7129,15,Black,No,.,.
0.5706,15,Hispanic,No,.,.
1.8704,15,White,No,.,.
0.9708,15,Other,No,.,.
1.4972,15,White,No,.,.
3.0903,15,White,No,.,.
3.0903,15,White,No,.,.
0.6644,15,Hispanic,No,.,.
0.5894,15,White,No,.,.
0.632,15,Other,No,.,.
0.5894,15,White,No,.,.
1.7492,15,White,No,.,.
1.1881,15,White,No,.,.
3.0903,15,White,No,.,.
3.0903,15,White,No,.,.
0.4665,15,Hispanic,No,.,.
0.6421,15,Hispanic,No,.,.
0.7192,15,White,Yes,14,5
0.6421,15,Hispanic,No,.,.
0.5894,15,White,No,.,.
0.6421,15,Hispanic,Yes,14,1
0.6421,15,Hispanic,No,.,.
0.6421,15,Hispanic,No,.,.
0.6421,15,Hispanic,No,.,.
0.6421,15,Hispanic,Yes,15,1
0.4665,15,Hispanic,Yes,13,3
0.5986,15,Other,No,.,.
0.4388,15,Black,.,.,.
0.5692,15,Hispanic,No,.,.
0.7192,15,White,No,.,.
0.5692,15,Hispanic,No,.,.
0.7192,15,White,No,.,.
0.7192,15,White,No,.,.
0.3678,15,Hispanic,No,.,.
0.3678,15,Hispanic,Yes,15,1
0.3678,15,Hispanic,No,.,.
0.2249,15,White,No,.,.
0.2249,15,White,No,.,.
1.0887,15,White,No,.,.
0.8616,15,Hispanic,No,.,.
0.4386,15,Black,No,.,.
1.1057,15,Other,No,.,.
0.3029,15,Hispanic,No,.,.
0.8616,15,Hispanic,Yes,15,1
1.0887,15,White,No,.,.
0.3029,15,Hispanic,Yes,14,1
1.217,15,Black,No,.,.
0.3029,15,Hispanic,Yes,14,2
0.3029,15,Hispanic,Yes,14,5
1.0773,15,White,No,.,.
0.1809,15,.,No,.,.
0.2724,15,White,No,.,.
0.1809,15,Hispanic,No,.,.
0.1809,15,Hispanic,No,.,.
1.0773,15,White,No,.,.
0.84,15,White,Yes,15,1
0.2761,15,Other,.,.,.
0.1809,15,Hispanic,No,.,.
0.1809,15,Hispanic,Yes,15,6
0.1809,15,Hispanic,Yes,14,3
0.2724,15,White,.,.,.
0.1738,15,White,No,.,.
0.1738,15,White,No,.,.
0.84,15,White,Yes,15,1
2.2166,15,White,Yes,14,4
2.2166,15,White,No,.,.
0.84,15,White,No,.,.
2.0245,15,White,Yes,15,1
1.3444,15,Hispanic,No,.,.
0.84,15,White,Yes,14,1
1.0598,15,Hispanic,No,.,.
1.1433,15,White,No,.,.
0.6603,15,Other,Yes,12,2
1.9801,15,White,No,.,.
1.9323,15,White,Yes,14,1
1.9801,15,White,No,.,.
1.8875,15,White,Yes,15,1
1.8133,15,White,Yes,14,1
2.6032,15,Black,No,.,.
1.9323,15,White,No,.,.
1.7563,15,White,Yes,13,5
1.8133,15,White,No,.,.
1.7563,15,White,Yes,11,3
1.2524,15,White,No,.,.
1.4351,15,Hispanic,No,.,.
1.2524,15,White,No,.,.
0.8317,15,Hispanic,Yes,12,6
1.2524,15,White,No,.,.
0.8429,15,White,No,.,.
1.1462,15,White,No,.,.
1.1462,15,White,No,.,.
0.8429,15,White,No,.,.
1.1462,15,White,Yes,14,6
3.2578,15,White,No,.,.
3.2578,15,White,No,.,.
0.8429,15,White,No,.,.
0.132,15,Other,Yes,15,1
0.8429,15,White,Yes,15,1
2.2158,15,White,No,.,.
0.8429,15,White,No,.,.
1.0864,15,White,No,.,.
1.2166,15,Hispanic,No,.,.
1.2166,15,Hispanic,No,.,.
2.0245,15,White,No,.,.
0.6261,15,Other,No,.,.
1.2973,15,White,No,.,.
1.2973,15,White,No,.,.
1.2973,15,White,No,.,.
2.0245,15,White,No,.,.
1.5097,15,White,No,.,.
2.0245,15,White,No,.,.
1.3917,15,Hispanic,No,.,.
1.7584,15,White,Yes,14,4
1.3917,15,Hispanic,Yes,13,2
2.2871,15,Black,No,.,.
2.0245,15,White,Yes,13,6
1.3259,15,White,No,.,.
1.3259,15,White,No,.,.
0.8805,15,Hispanic,No,.,.
1.3259,15,White,No,.,.
0.8805,15,.,No,.,.
1.3259,15,White,Yes,14,5
1.5097,15,White,No,.,.
1.8133,15,White,Yes,13,3
1.8254,15,White,No,.,.
1.2058,15,White,Yes,12,6
1.8254,15,White,No,.,.
0.9543,15,Hispanic,No,.,.
1.2058,15,White,No,.,.
0.8932,15,White,No,.,.
1.2401,16,Hispanic,Yes,11,1
1.2401,16,Hispanic,Yes,14,2
0.6168,16,Hispanic,Yes,15,1
0.7915,16,Other,No,.,.
0.6168,16,Hispanic,Yes,16,1
0.6168,16,Hispanic,No,.,.
0.6168,16,Hispanic,Yes,13,5
0.8929,16,Black,No,.,.
0.6266,16,Other,No,.,.
0.6174,16,White,Yes,16,1
0.6179,16,Black,Yes,15,1
0.6266,16,Other,No,.,.
0.5247,16,Hispanic,No,.,.
1.3348,16,Black,No,.,.
0.5247,16,Hispanic,No,.,.
0.5247,16,Hispanic,No,.,.
0.3287,16,Black,No,.,.
0.3287,16,Black,No,.,.
0.2791,16,Hispanic,Yes,16,1
0.2791,16,Hispanic,No,.,.
0.1301,16,Other,Yes,14,2
0.3287,16,Black,Yes,16,3
0.2165,16,Hispanic,Yes,14,2
0.2125,16,Hispanic,No,.,.
0.3076,16,Black,Yes,15,6
0.2727,16,Other,No,.,.
0.2727,16,Other,Yes,15,1
0.2125,16,Hispanic,Yes,12,2
0.2685,16,White,Yes,15,1
0.2125,16,Hispanic,.,.,.
0.3076,16,Black,No,.,.
0.6181,16,Hispanic,No,.,.
0.781,16,White,Yes,14,2
0.781,16,White,No,.,.
0.6181,16,Hispanic,No,.,.
0.8948,16,Black,No,.,.
0.6181,16,Hispanic,Yes,14,3
1.3133,16,White,.,.,.
1.3133,16,White,No,.,.
1.3133,16,White,No,.,.
4.469,16,White,No,.,.
0.7877,16,Hispanic,.,.,.
0.7877,16,Hispanic,Yes,15,1
0.5373,16,Hispanic,No,.,.
0.6322,16,White,No,.,.
0.5373,16,Hispanic,Yes,15,2
0.5373,16,Hispanic,No,.,.
0.5373,16,Hispanic,No,.,.
0.6322,16,White,No,.,.
0.5373,16,Hispanic,No,.,.
1.4477,16,Other,Yes,14,3
0.6182,16,Other,Yes,14,.
0.6182,16,Other,No,.,.
0.6182,16,Other,Yes,15,3
0.6375,16,Other,No,.,.
0.6375,16,Other,Yes,14,6
0.6375,16,Other,No,.,.
0.3617,16,Other,Yes,15,1
0.3617,16,Other,Yes,15,2
0.6375,16,Other,No,.,.
0.7376,16,White,Yes,16,1
0.7376,16,White,No,.,.
0.6375,16,Other,Yes,13,6
0.7376,16,White,Yes,15,1
1.7273,16,White,Yes,16,1
0.7492,16,Other,No,.,.
0.7376,16,White,Yes,16,1
0.7376,16,White,No,.,.
0.7376,16,White,Yes,15,3
0.7376,16,White,Yes,14,2
0.5838,16,Hispanic,Yes,16,1
1.7273,16,White,No,.,.
1.7273,16,White,Yes,15,1
1.468,16,Hispanic,Yes,15,1
0.6845,16,Other,Yes,15,2
0.6418,16,Hispanic,No,.,.
0.6418,16,Hispanic,No,.,.
0.8109,16,White,No,.,.
0.6418,16,Hispanic,Yes,14,3
0.6418,16,Hispanic,Yes,15,2
1.1669,16,Other,No,.,.
1.1497,16,White,Yes,16,2
1.1497,16,White,No,.,.
1.1497,16,White,No,.,.
1.1497,16,White,No,.,.
0.9953,16,White,Yes,15,3
0.6322,16,White,Yes,15,4
0.2911,16,Hispanic,Yes,14,3
0.3234,16,Hispanic,No,.,.
0.1408,16,Other,Yes,14,3
0.6181,16,Hispanic,No,.,.
0.4086,16,White,No,.,.
0.3234,16,Hispanic,Yes,15,1
0.6181,16,Hispanic,Yes,14,4
0.3234,16,Hispanic,Yes,15,2
0.4086,16,White,Yes,14,2
0.2685,16,White,Yes,15,1
0.4086,16,White,Yes,14,1
0.3234,16,Hispanic,No,.,.
0.3234,16,Hispanic,No,.,.
0.3234,16,Hispanic,Yes,15,2
0.4086,16,White,Yes,15,3
0.415,16,Other,No,.,.
0.3234,16,Hispanic,Yes,15,1
0.4086,16,White,No,.,.
0.2772,16,Hispanic,Yes,15,1
0.2772,16,Hispanic,No,.,.
0.2772,16,Hispanic,No,.,.
0.2772,16,Hispanic,No,.,.
0.2772,16,Hispanic,Yes,16,1
0.2685,16,White,Yes,13,6
0.3076,16,Black,No,.,.
0.2772,16,Hispanic,Yes,13,2
0.3262,16,White,Yes,16,1
0.3262,16,White,Yes,14,4
0.2772,16,Hispanic,Yes,15,2
0.2772,16,Hispanic,No,.,.
0.5173,16,Black,Yes,12,3
0.5173,16,Black,Yes,16,1
0.5173,16,Black,Yes,14,6
0.5173,16,Black,Yes,15,1
0.5173,16,Black,No,.,.
0.3287,16,Black,No,.,.
0.5173,16,Black,Yes,13,5
0.3573,16,Hispanic,Yes,15,3
0.4515,16,White,Yes,14,2
0.4515,16,White,Yes,16,1
